80,0.8624977559212099
81,0.8776066119280005
82,0.848176911513868
83,0.8425332771111913
84,0.8302050232127263
85,0.812234392145464
86,0.7986593148010663
87,0.7964447096951726
88,0.7829722531586802
89,0.7972750164069885
90,0.7779573747980344
91,0.7836880387109182
92,0.7853712248669285
93,0.7546754292564977
94,0.731253022504251
95,0.71533307607008
96,0.6985377029059523
97,0.7091304840155104
98,0.7387385278061476
99,0.6992112235909631
100,0.7098611956371923
101,0.6950998809594013
102,0.6606756556562375
103,0.6907006430843907
104,0.7220740645525624
105,0.6770172832219477
106,0.6926330217753657
107,0.673645398905319
108,0.6783119592628692
109,0.6844693865285553
110,0.6896251297733555
111,0.6733342458093101
112,0.6810742964530512
113,0.6707458284556267
114,0.6648300520911601
115,0.6743443680190986
116,0.6651655934687976
117,0.6771230044564582
118,0.6767265300250287
119,0.6873243841601406
120,0.7108783190557806
